year,pct,ser_num,datestop,timestop,recstat,inout,trhsloc,perobs,crimsusp,perstop,typeofid,explnstp,othpers,arstmade,arstoffn,sumissue,sumoffen,compyear,comppct,offunif,officrid,frisked,searched,contrabn,adtlrept,pistol,riflshot,asltweap,knifcuti,machgun,othrweap,pf_hands,pf_wall,pf_grnd,pf_drwep,pf_ptwep,pf_baton,pf_hcuff,pf_pepsp,pf_other,radio,ac_rept,ac_inves,rf_vcrim,rf_othsw,ac_proxm,rf_attir,cs_objcs,cs_descr,cs_casng,cs_lkout,rf_vcact,cs_cloth,cs_drgtr,ac_evasv,ac_assoc,cs_furtv,rf_rfcmp,ac_cgdir,rf_verbl,cs_vcrim,cs_bulge,cs_other,ac_incid,ac_time,rf_knowl,ac_stsnd,ac_other,sb_hdobj,sb_outln,sb_admis,sb_other,repcmd,revcmd,rf_furt,rf_bulg,offverb,offshld,forceuse,sex,race,dob,age,ht_feet,ht_inch,weight,haircolr,eyecolor,build,othfeatr,addrtyp,rescode,premtype,premname,addrnum,stname,stinter,crossst,aptnum,city,state,zip,addrpct,sector,beat,post,xcoord,ycoord,dettypCM,lineCM,detailCM,lat1,lng1,lat2,lng2,full_addr1,full_addr2
2015,25,19,1012015,130,1,O,P,5,ASSAULT,10,V,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,Y,Y,N,N,N,N,N,N,N,162,25,N,N, , , ,M,B, ,14,5,5,120,BR,BR,T, ,L, , ,PUBLIC SIDEWALK, , ,1 AVENUE,EAST 116 STREET, ,MANHATTAN, , ,25,A, , ,1002134,229289,CM,1,9,40.796004,-73.935408,,,"1st Avenue & E 116th St, New York, NY 10035, USA",
2015,25,48,1282015,45,1,O,P,2,M,2,V,Y,N,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,23,23,Y,N, ,S,DS,M,B, ,24,6,0,220,BK,BR,M, ,L, , ,STREET, , ,1 AVENUE,EAST 116 STREET, ,MANHATTAN, , ,25,A, , ,1002134,229289,CM,1,20,40.796004,-73.935408,,,"1st Avenue & E 116th St, New York, NY 10035, USA",
2015,25,59,1282015,50,1,O,P,2,M,4,P,Y,N,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,23,23,N,N, ,S, ,M,B, ,34,5,10,180,BK,BR,M, ,L, , ,WALKWAY, , ,1 AVENUE,EAST 116 STREET, ,MANHATTAN, , ,25,A, , ,1002134,229289,CM,1,20,40.796004,-73.935408,,,"1st Avenue & E 116th St, New York, NY 10035, USA",
2015,25,229,5192015,2110,1,O,H,1,FEL,10,V,Y,N,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,N,N,Y,N,N,N,N,805,805,Y,N,V,S, ,M,Q, ,13,5,6,110,BK,BR,T, ,L, , ,SIDEWALK, , ,1 AVENUE,EAST 116 STREET, ,MANHATTAN, , ,25,A, , ,1002134,229289,CM,1,20,40.796004,-73.935408,,,"1st Avenue & E 116th St, New York, NY 10035, USA",
2015,25,403,11222015,200,1,O,P,1,ASSAULT/CPW,5,V,Y,Y,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,Y,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,25,25,Y,N, , ,SF,M,B, ,19,5,5,140,XX,XX,T, ,L, , ,SIDEWALK, , ,1 AVENUE,EAST 117 STREET, ,MANHATTAN, , ,25,A, , ,1002271,229536,CM,1,9,40.796682,-73.93492499999999,,,"1st Avenue & E 117th St, New York, NY 10035, USA",
2015,25,404,11222015,200,1,O,P,1,ASSAULT/CPW,5,V,Y,N,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,Y,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,25,25,Y,N, , ,SF,M,B, ,20,5,5,150,XX,XX,T, ,L, , ,SIDEWALK, , ,1 AVENUE,EAST 117 STREET, ,MANHATTAN, , ,25,A, , ,1002271,229536,CM,1,9,40.796682,-73.93492499999999,,,"1st Avenue & E 117th St, New York, NY 10035, USA",
2015,25,405,11222015,200,1,O,P,1,ASSAULT/CPW,5,V,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,25,25,Y,N, , ,SF,M,B, ,21,5,6,140,BR,BR,T, ,L, , ,SIDEWALK, , ,1 AVENUE,EAST 117 STREET, ,MANHATTAN, , ,25,A, , ,1002271,229536,CM,1,9,40.796682,-73.93492499999999,,,"1st Avenue & E 117th St, New York, NY 10035, USA",
2015,25,113,3112015,2130,1,O,H,1,CPW,5,V,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,Y,N,Y,N,N,Y,Y,N,N,N,N,N,N,N,805,805,N,N, , , ,M,B, ,18,5,9,130,BK,BR,T, ,L, , ,SIDEWALK, , ,1 AVENUE,EAST 118 STREET, ,MANHATTAN, , ,25,A, , ,1002398,229765,CM,1,20,40.79731,-73.934456,,,"1st Avenue & E 118th St, New York, NY 10035, USA",
2015,25,239,5282015,2155,1,O,P,1,GRAND LARCENY AUTO - FELONY,5,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,182,182,N,N, , , ,M,Q, ,36,5,8,185,BK,BR,M, ,L, , ,PUBLIC STREET, , ,1 AVENUE,EAST 120 STREET, ,MANHATTAN, , ,25,A, , ,1002657,230233,CM,1,46,40.7986749,-73.9334714,,,"1st Avenue & E 120th St, New York, NY 10035, USA",
2015,25,54,1182015,340,1,O,P,2,CPM,5,V,Y,Y,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,162,162,Y,N, , ,DS,M,Q, ,26,6,0,150,BR,BR,T, ,L, , ,STREET, , ,1 AVENUE,EAST 125 STREET, ,MANHATTAN, , ,25,A, , ,1003297,231385,CM,1,27,40.8017033,-73.9310521,,,"1st Avenue & E 125th St, New York, NY 10035, USA",
2015,25,57,1182015,340,1,O,P,2,CPM,5,V,Y,Y,Y,CPM,N, ,0,0,Y, ,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,Y,162,162,Y,N, , ,SF,M,Q, ,23,6,0,195,BR,BR,T, ,L, , , , , ,1 AVENUE,EAST 125 STREET, ,MANHATTAN, , ,25,A, , ,1003297,231385,CM,1,27,40.8017033,-73.9310521,,,"1st Avenue & E 125th St, New York, NY 10035, USA",
2015,25,420,12262015,1421,1,O,P,1,MISD,10,O,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,Y,N,N,N,N,805,805,N,N, , , ,M,B, ,24,5,2,120,BK,BR,T, ,L, , ,STREET, , ,1 AVENUE,EAST 125 STREET, ,MANHATTAN, , ,25,A, , ,1003297,231385,CM,1,111,40.8017033,-73.9310521,,,"1st Avenue & E 125th St, New York, NY 10035, USA",
2015,13,23,1162015,1620,1,I,T,5,FEL,10,P,Y,N,N, ,N, ,0,0,N,I,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,863,863,N,N,V,S, ,M,Q, ,60,5,7,160,BK,BK,M, ,L, , , , , ,1 AVENUE,EAST 14 STREET, ,MANHATTAN, , ,13,A, , ,989083,205732,CM,1,45,40.7313396,-73.9825657,,,"1st Avenue & E 14th St, New York, NY 10009, USA",
2015,13,147,5162015,255,1,O,P,40,MISDEMEANOR,5,P,Y,N,N, ,N, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,Y,N,Y,N,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,N,13,13,N,N,V,S, ,M,B, ,51,6,0,290,BK,BR,H, ,L, , ,PUBLIC SIDEWALK, , ,1 AVENUE,EAST 14 STREET, ,MANHATTAN, , ,13,A, , ,989083,205732,CM,1,68,40.7313396,-73.9825657,,,"1st Avenue & E 14th St, New York, NY 10009, USA",
2015,13,238,7292015,1256,1,O,P,1,FELONY,5,V,Y,Y,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,13,13,N,N, , , ,F,Q, ,17,5,3,110,BK,BR,T, ,L, , ,SUBWAY (L)TRAIN, , ,1 AVENUE,EAST 14 STREET, ,MANHATTAN, , ,13,A, , ,989083,205732,CM,1,85,40.7313396,-73.9825657,,,"1st Avenue & E 14th St, New York, NY 10009, USA",
2015,13,239,7292015,1256,1,O,P,1,FELONY,5,V,Y,Y,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,13,13,N,N, , , ,M,P, ,16,5,11,160,BK,BR,M, ,L, , ,SUBWAY (L) TRAIN, , ,1 AVENUE,EAST 14 STREET, ,MANHATTAN, , ,13,A, , ,989083,205732,CM,1,85,40.7313396,-73.9825657,,,"1st Avenue & E 14th St, New York, NY 10009, USA",
2015,13,240,7292015,1256,1,O,P,1,FELONY,5,V,Y,Y,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,13,13,N,N, , , ,M,P, ,16,5,11,180,BK,BR,M, ,L, , ,SUBWAY (L) TRAIN, , ,1 AVENUE,EAST 14 STREET, ,MANHATTAN, , ,13,A, , ,989083,205732,CM,1,85,40.7313396,-73.9825657,,,"1st Avenue & E 14th St, New York, NY 10009, USA",
2015,13,296,11052015,1732,1,I,T,1,MISD,3,P,Y,N,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,863,863,N,N, ,S, ,M,A, ,39,5,11,180,BK,BR,H, ,L, , , , , ,1 AVENUE,EAST 14 STREET, ,MANHATTAN, , ,13,A, , ,989083,205732,CM,1,20,40.7313396,-73.9825657,,,"1st Avenue & E 14th St, New York, NY 10009, USA",
2015,13,123,4062015,2135,1,O,P,1,FELONY,46,O,Y,Y,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,13,13,N,N, , , ,F,Q, ,16,5,4,120,BK,BR,T, ,L, , ,STREET, , ,1 AVENUE,EAST 15 STREET, ,MANHATTAN, , ,13,A, , ,989232,205969,CM,1,85,40.732017,-73.982069,,,"1st Avenue & E 15th St, New York, NY 10003, USA",
2015,13,121,4062015,2135,1,O,P,1,FELONY,46,P,Y,Y,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,13,13,N,N, , , ,M,P, ,17,5,8,160,BK,BR,M, ,L, , ,STREET, , ,1 AVENUE,EAST 15 STREET, ,MANHATTAN, , ,13,A, , ,989232,205969,CM,1,85,40.732017,-73.982069,,,"1st Avenue & E 15th St, New York, NY 10003, USA",
2015,13,122,4062015,2135,1,O,P,1,FELONY,46,V,Y,Y,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,13,13,N,N, , , ,M,Q, ,15,5,8,140,BK,BR,M, ,L, , ,STREET, , ,1 AVENUE,EAST 15 STREET, ,MANHATTAN, , ,13,A, , ,989232,205969,CM,1,85,40.732017,-73.982069,,,"1st Avenue & E 15th St, New York, NY 10003, USA",
2015,13,120,4062015,2135,1,O,P,1,FELONY,46,V,Y,Y,Y,145.05,N, ,0,0,Y, ,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,13,13,N,N, , ,OT,M,Q, ,14,5,8,150,BK,BR,M, ,L, , ,STREET, , ,1 AVENUE,EAST 15 STREET, ,MANHATTAN, , ,13,A, , ,989232,205969,CM,1,85,40.732017,-73.982069,,,"1st Avenue & E 15th St, New York, NY 10003, USA",
2015,13,151,5272015,1621,1,O,P,5,MISDEMEANOR,10,V,Y,N,N, ,N, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,13,13,N,N,V,S, ,M,B, ,19,5,10,190,BK,BK,M, ,L, , ,STREET, , ,1 AVENUE,EAST 16 STREET, ,MANHATTAN, , ,13,A, , ,989360,206199,CM,1,68,40.7326491,-73.9816158,,,"1st Avenue & E 16th St, New York, NY 10003, USA",
2015,13,154,5272015,1640,1,O,P,2,FELONY,5,V,Y,N,Y,PL 155.30,N, ,0,0,N, ,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,13,13,N,N,V,S,OT,M,Q, ,14,5,10,130,BR,BR,T, ,L, , ,STREET, , ,1 AVENUE,EAST 18 STREET, ,MANHATTAN, , ,13,A, , ,989596,206625,CM,1,45,40.7338178,-73.9807615,,,"1st Avenue & E 18th St, New York, NY 10003, USA",
2015,13,161,5132015,1818,1,O,P,3,FELONY,15,V,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,13,13,Y,N, , ,OT,M,W, ,66,5,6,150,BR,GR,T, ,L, , ,STREET, , ,1 AVENUE,EAST 22 STREET, ,MANHATTAN, , ,13,B, , ,990078,207486,CM,1,14,40.736213,-73.9790154,,,"1st Avenue & E 22nd St, New York, NY 10010, USA",
2015,13,176,6162015,2205,1,O,P,1,FELONY,2,V,Y,Y,Y,140.35,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,Y,N,N,Y,Y,Y,N,N,Y,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,N,13,13,Y,N, , ,OT,M,B, ,22,5,8,150,BR,BR,T, ,L, , ,STREET, , ,1 AVENUE,EAST 28 STREET, ,MANHATTAN, , ,13,B, , ,990831,208889,CM,1,45,40.7400154,-73.976246,,,"1st Avenue & E 28th St, New York, NY 10016, USA",
2015,13,174,6162015,2205,1,O,P,1,FELONY,2,P,Y,Y,Y,265.01,N, ,0,0,Y, ,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,Y,N,N,N,N,N,Y,Y,13,13,N,N, , , ,M,B, ,23,5,9,200,BR,BR,H, ,L, , ,STREET, , ,1 AVENUE,EAST 28 STREET, ,MANHATTAN, , ,13,B, , ,990831,208889,CM,1,45,40.7400154,-73.976246,,,"1st Avenue & E 28th St, New York, NY 10016, USA",
2015,9,177,5122015,1730,1,O,P,7,SEX ASSAULT,3,V,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,9,9,N,N, , , ,M,W, ,30,5,10,175,BL,XX,M, ,L, , ,SIDEWALK, , ,1 AVENUE,EAST 5 STREET, ,MANHATTAN, , ,9,E,8, ,987958,203704,CM,1,87,40.7257658,-73.9866261,,,"1st Avenue & E 5th St, New York, NY 10009, USA",
2015,19,62,3152015,200,1,O,P,3,MISD,10,P,Y,N,N, ,Y,DISCON,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,137,137,N,N, , ,DS,M,W, ,51,6,1,160,BR,BR,M, ,L, , ,STREET, , ,1 AVENUE,EAST 61 STREET, ,MANHATTAN, , ,19,N, , ,995035,216480,CM,1,20,40.7608662,-73.9610606,,,"1st Avenue & E 61st St, New York, NY 10065, USA",
2015,19,258,12312015,2345,1,O,P,1,FEL,5,R,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,19,19,N,N, , , ,M,W, ,21,5,8,150,BR,BR,T, ,L, , ,SIDEWALK MAGAZINE STAND, , ,1 AVENUE,EAST 67 STREET, ,MANHATTAN, , ,19,G, , ,995795,217850,CM,1,14,40.764625,-73.9583262,,,"1st Avenue & E 67th St, New York, NY 10065, USA",
2015,19,124,6022015,405,1,O,P,3,MISD,10,V,Y,Y,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,19,19,N,N, , , ,M,B, ,22,5,4,125,BK,XX,T, ,L, , ,SIDWALK, , ,1 AVENUE,EAST 71 STREET, ,MANHATTAN, , ,19,G, , ,996301,218762,CM,1,68,40.767119,-73.9564907,,,"1st Avenue & E 71st St, New York, NY 10021, USA",
2015,19,125,6022015,405,1,O,P,3,MISD,10,V,Y,Y,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,19,19,N,N, , , ,M,B, ,23,6,1,180,BK,XX,M, ,L, , ,SIDEWALK, , ,1 AVENUE,EAST 71 STREET, ,MANHATTAN, , ,19,G, , ,996301,218762,CM,1,68,40.767119,-73.9564907,,,"1st Avenue & E 71st St, New York, NY 10021, USA",
2015,19,118,5272015,2018,1,I,P,5,FEL,15,V,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,Y,N,N,Y,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,19,19,N,N, , ,OR,M,B, ,37,6,1,260,BK,BR,H, ,L, , ,STREET, , ,1 AVENUE,EAST 75 STREET, ,MANHATTAN, , ,19,H, , ,996832,219722,CM,1,9,40.7697508,-73.95458959999999,,,"1st Avenue & E 75th St, New York, NY 10021, USA",
2015,19,4,1102015,1300,1,O,P,4,FEL,10,P,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,19,19,N,Y, , , ,M,B, ,34,5,9,165,BR,BR,M, ,L, , ,STREET, , ,1 AVENUE,EAST 77 STREET, ,MANHATTAN, , ,19,H, , ,997089,220185,CM,1,56,40.771021,-73.95364099999999,,,"1st Avenue & E 77th St, New York, NY 10075, USA",
2015,19,74,3272015,142,1,O,P,1,MISD,8,P,Y,N,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,19,19,Y,N,V,S, ,F,W, ,19,5,5,110,BK,BR,M, ,L, , ,STREET, , ,1 AVENUE,EAST 78 STREET, ,MANHATTAN, , ,19,H, , ,997216,220416,CM,1,59,40.77165900000001,-73.9531798,,,"1st Avenue & E 78th St, New York, NY 10075, USA",
2015,19,75,3272015,142,1,O,P,1,MISD,8,P,Y,N,Y,MAKING GRAFFITI,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,19,19,Y,N,V,S, ,F,W, ,20,5,7,120,BR,BR,M, ,L, , ,STREET, , ,1 AVENUE,EAST 78 STREET, ,MANHATTAN, , ,19,I, , ,997216,220416,CM,1,59,40.77165900000001,-73.9531798,,,"1st Avenue & E 78th St, New York, NY 10075, USA",
2015,19,108,5162015,152,1,O,P,2,MISD,3,O,Y,N,N, ,Y,POSSESSION OF,0,0,Y, ,Y,Y,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N,N,Y,N,N,Y,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,19,19,N,N, , ,DS,M,B, ,23,6,3,160,BK,BR,T, ,L, , ,SIDEWALK, , ,1 AVENUE,EAST 82 STREET, ,MANHATTAN, , ,19,I, , ,997749,221376,CM,1,20,40.7742982,-73.95126239999999,,,"1st Avenue & E 82nd St, New York, NY 10028, USA",
2015,19,116,6012015,337,1,O,P,2,FEL,25,P,Y,Y,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,19,19,N,N, , , ,M,P, ,63,5,10,130,BK,BR,T, ,L, , ,STREET, , ,1 AVENUE,EAST 83 STREET, ,MANHATTAN, , ,19,J, , ,997877,221608,CM,1,112,40.774927,-73.95078939999999,,,"1st Avenue & E 83rd St, New York, NY 10028, USA",
2015,19,123,6012015,337,1,O,P,2,MISD,25,P,Y,Y,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,19,19,N,N, , , ,M,Q, ,31,4,3,100,BK,BR,T, ,L, , ,STREET, , ,1 AVENUE,EAST 83 STREET, ,MANHATTAN, , ,19,J, , ,997877,221608,CM,1,47,40.774927,-73.95078939999999,,,"1st Avenue & E 83rd St, New York, NY 10028, USA",
2015,19,122,6012015,337,1,O,P,2,MISD,25,P,Y,Y,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,19,19,N,N, , , ,M,Q, ,38,4,5,100,BK,BR,T, ,L, , ,STREET, , ,1 AVENUE,EAST 83 STREET, ,MANHATTAN, , ,19,J, , ,997877,221608,CM,1,112,40.774927,-73.95078939999999,,,"1st Avenue & E 83rd St, New York, NY 10028, USA",
2015,19,114,5262015,2020,1,O,P,3,MISD,12,V,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,19,19,N,N, , , ,M,B, ,32,6,0,165,BK,BR,T, ,L, , ,PUBLIC SIDEWALK, , ,1 AVENUE,EAST 84 STREET, ,MANHATTAN, , ,19,J, , ,998005,221839,CM,1,68,40.7755575,-73.95033579999999,,,"1st Avenue & E 84th St, New York, NY 10028, USA",
2015,19,16,1022015,150,1,O,P,3,FELONY,10,P,Y,N,N, ,N, ,0,0,N,I,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,19,19,Y,N,V,S, ,M,Q, ,33,5,6,170,BK,BR,M, ,L, , ,STREET, , ,1 AVENUE,EAST 86 STREET, ,MANHATTAN, , ,19,J, , ,998272,222318,CM,1,45,40.776876,-73.9493739,,,"1st Avenue & E 86th St, New York, NY 10028, USA",
2015,19,43,2212015,110,1,O,P,2,FEL,10,P,Y,N,N, ,N, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,19,19,N,N,V,S, ,M,B, ,32,6,2,260,BK,BR,H, ,L, , ,STREET, , ,1 AVENUE,EAST 90 STREET, ,MANHATTAN, , ,19,K, , ,998788,223251,CM,1,46,40.7794356,-73.94750189999999,,,"1st Avenue & E 90th St, New York, NY 10128, USA",
